Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,Lifetime_Value_Capped,Launch_Year,Launch_Month,Launch_Day,Launch_Day_of_Week,Peak_Sales_Year,Peak_Sales_Month,Peak_Sales_Day,Peak_Sales_Day_of_Week,Customer_Segment,Total_Estimated_Spend,Value_Per_Purchase_Frequency
CUST_52EO2K,PROD_MSW50K,TRANS_QE16CC,17,91.92,Sports,76,Europe,0.12,9238.72,2020-07-05,2023-10-06,Fall,Evening,Discount,9238.72,2020,7,5,Sunday,2023,10,6,Friday,Very High Value,1562.64,543.45
CUST_0H7Z3X,PROD_5N7JDT,TRANS_GCRXS0,8,180.68,Electronics,61,South America,0.13,8896.81,2022-12-20,2023-09-07,Fall,Afternoon,Discount,8896.81,2022,12,20,Tuesday,2023,9,7,Thursday,Very High Value,1445.44,1112.1
CUST_QAXZQT,PROD_TJI0KT,TRANS_25JY8J,6,39.65,Electronics,11,North America,0.51,6765.08,2022-05-16,2023-01-11,Spring,Evening,Discount,6765.08,2022,5,16,Monday,2023,1,11,Wednesday,High Value,237.9,1127.51
CUST_ZJT22H,PROD_3I2T16,TRANS_TSXRLY,13,79.7,Clothing,26,North America,0.93,3050.4,2022-07-13,2023-01-23,Spring,Evening,Loyalty Program,3050.4,2022,7,13,Wednesday,2023,1,23,Monday,Medium Value,1036.1,234.65
CUST_4RESKZ,PROD_2F8I98,TRANS_A2GMGR,6,128.88,Sports,18,Europe,0.71,128.02,2020-08-06,2023-06-24,Summer,Afternoon,Loyalty Program,128.02,2020,8,6,Thursday,2023,6,24,Saturday,Low Value,773.28,21.34
CUST_7U3ZEK,PROD_TRJDBV,TRANS_POJPUF,9,99.62,Electronics,72,Europe,0.04,7129.69,2022-05-13,2023-08-28,Summer,Evening,Email Campaign,7129.69,2022,5,13,Friday,2023,8,28,Monday,High Value,896.58,792.19
CUST_S6QIFA,PROD_PSYN74,TRANS_02XSH5,13,128.57,Sports,64,Europe,0.4,711.52,2020-04-19,2023-03-15,Spring,Morning,Loyalty Program,711.52,2020,4,19,Sunday,2023,3,15,Wednesday,Low Value,1671.41,54.73
CUST_Z2QK0K,PROD_4UZA62,TRANS_3PGBPE,3,73.03,Electronics,29,North America,0.15,9705.66,2020-03-15,2023-02-11,Spring,Morning,Loyalty Program,9705.66,2020,3,15,Sunday,2023,2,11,Saturday,Very High Value,219.09,3235.22
CUST_11IJ74,PROD_IU4XOE,TRANS_FQP9AV,11,101.47,Electronics,45,Europe,0.44,2672.93,2021-06-05,2023-07-14,Spring,Evening,Discount,2672.93,2021,6,5,Saturday,2023,7,14,Friday,Medium Value,1116.17,242.99
CUST_ZM1Y63,PROD_1AQQBV,TRANS_R2YAYK,16,162.83,Home,50,North America,0.17,6899.44,2020-05-05,2023-12-23,Spring,Morning,Loyalty Program,6899.44,2020,5,5,Tuesday,2023,12,23,Saturday,High Value,2605.28,431.22
CUST_2V0EZT,PROD_1TF70I,TRANS_CQ4GU5,11,117.22,Electronics,26,North America,0.18,2200.37,2022-12-08,2023-10-13,Summer,Evening,Discount,2200.37,2022,12,8,Thursday,2023,10,13,Friday,Low Value,1289.42,200.03
CUST_1YC4YV,PROD_HECA62,TRANS_8ENQPZ,3,79.85,Home,56,Asia,0.68,2397.39,2022-06-17,2023-05-01,Fall,Evening,Loyalty Program,2397.39,2022,6,17,Friday,2023,5,1,Monday,Low Value,239.55,799.13
CUST_E2YRB5,PROD_KM8KUD,TRANS_CCJNRN,12,191.24,Clothing,51,South America,0.44,825.13,2021-09-12,2023-02-05,Summer,Afternoon,Email Campaign,825.13,2021,9,12,Sunday,2023,2,5,Sunday,Low Value,2294.88,68.76
CUST_H4DM4P,PROD_C5Z26S,TRANS_OTHAW3,5,189.2,Clothing,84,North America,0.2,2432.16,2020-04-11,2023-06-02,Fall,Evening,Loyalty Program,2432.16,2020,4,11,Saturday,2023,6,2,Friday,Low Value,946.0,486.43
CUST_EGCZS5,PROD_Q1F10S,TRANS_FXGFI4,3,83.92,Electronics,32,Europe,0.98,6756.35,2022-04-06,2023-04-02,Summer,Evening,Loyalty Program,6756.35,2022,4,6,Wednesday,2023,4,2,Sunday,High Value,251.76,2252.12
CUST_P2B7RK,PROD_3ZMZA9,TRANS_T32V0R,6,125.79,Home,27,Europe,0.54,2333.31,2021-12-07,2023-01-21,Fall,Evening,Loyalty Program,2333.31,2021,12,7,Tuesday,2023,1,21,Saturday,Low Value,754.74,388.88
CUST_2MCHA9,PROD_0DXZ79,TRANS_9PECLX,19,62.65,Sports,42,Asia,0.77,7577.54,2021-08-15,2023-12-29,Fall,Afternoon,Email Campaign,7577.54,2021,8,15,Sunday,2023,12,29,Friday,Very High Value,1190.35,398.82
CUST_FGBXDV,PROD_WKFQJ3,TRANS_CQ5278,4,45.21,Electronics,18,South America,0.29,4404.1,2020-01-25,2023-01-28,Winter,Evening,Email Campaign,4404.1,2020,1,25,Saturday,2023,1,28,Saturday,Medium Value,180.84,1101.03
CUST_U3CUD6,PROD_9R98KN,TRANS_KNJPMZ,5,68.41,Sports,21,Europe,0.09,3839.97,2020-06-03,2023-10-25,Spring,Afternoon,Discount,3839.97,2020,6,3,Wednesday,2023,10,25,Wednesday,Medium Value,342.05,767.99
CUST_QCUD86,PROD_1SNBVE,TRANS_MD4DRM,8,63.84,Electronics,29,Europe,0.17,7419.49,2022-08-11,2023-11-23,Winter,Afternoon,Discount,7419.49,2022,8,11,Thursday,2023,11,23,Thursday,High Value,510.72,927.44
CUST_VP4IIN,PROD_IT717Q,TRANS_GP1OQV,4,194.85,Sports,54,North America,0.32,718.17,2021-11-11,2023-07-15,Spring,Morning,Loyalty Program,718.17,2021,11,11,Thursday,2023,7,15,Saturday,Low Value,779.4,179.54
CUST_9EBJL3,PROD_QYT7SW,TRANS_3BPSLO,12,151.04,Sports,38,Europe,0.43,8162.55,2020-09-09,2023-12-01,Fall,Evening,Loyalty Program,8162.55,2020,9,9,Wednesday,2023,12,1,Friday,Very High Value,1812.48,680.21
CUST_TBJH1N,PROD_8VAQY0,TRANS_IOFFK9,1,123.76,Electronics,29,South America,0.82,2525.29,2020-08-14,2023-04-21,Fall,Morning,Loyalty Program,2525.29,2020,8,14,Friday,2023,4,21,Friday,Medium Value,123.76,2525.29
CUST_0CB73G,PROD_WPIL5B,TRANS_QVIN85,7,188.85,Home,75,North America,0.82,1716.41,2020-12-05,2023-09-10,Summer,Morning,Loyalty Program,1716.41,2020,12,5,Saturday,2023,9,10,Sunday,Low Value,1321.95,245.2
CUST_DCB05J,PROD_EQJEIX,TRANS_PEB1AF,13,26.16,Electronics,23,Asia,0.75,9071.72,2022-12-18,2023-08-01,Summer,Morning,Email Campaign,9071.72,2022,12,18,Sunday,2023,8,1,Tuesday,Very High Value,340.08,697.82
CUST_F2V19Q,PROD_SY44GQ,TRANS_E5I20X,2,59.18,Electronics,35,North America,0.32,6127.71,2021-07-10,2023-10-21,Fall,Morning,Loyalty Program,6127.71,2021,7,10,Saturday,2023,10,21,Saturday,High Value,118.36,3063.86
CUST_7WS7QT,PROD_9HJUMB,TRANS_3VZM4N,6,63.15,Electronics,76,Europe,0.97,1280.44,2022-05-08,2023-02-10,Spring,Evening,Discount,1280.44,2022,5,8,Sunday,2023,2,10,Friday,Low Value,378.9,213.41
CUST_EYA1WF,PROD_6VYL5Q,TRANS_NCVTPC,11,103.72,Home,40,Europe,0.76,5618.73,2021-02-13,2023-11-30,Fall,Afternoon,Loyalty Program,5618.73,2021,2,13,Saturday,2023,11,30,Thursday,High Value,1140.92,510.79
CUST_85N1LQ,PROD_PMDE3S,TRANS_NXR2HS,13,49.79,Clothing,25,North America,0.31,9534.92,2020-08-23,2023-06-03,Fall,Afternoon,Email Campaign,9534.92,2020,8,23,Sunday,2023,6,3,Saturday,Very High Value,647.27,733.46
CUST_HBN26L,PROD_Y756B1,TRANS_7OTVQS,16,137.38,Sports,44,South America,0.18,4058.92,2022-05-03,2023-10-16,Summer,Afternoon,Discount,4058.92,2022,5,3,Tuesday,2023,10,16,Monday,Medium Value,2198.08,253.68
CUST_7DL54F,PROD_JGLZ0G,TRANS_UAJLD3,13,32.26,Electronics,51,Europe,0.9,3034.81,2020-02-15,2023-11-11,Fall,Morning,Loyalty Program,3034.81,2020,2,15,Saturday,2023,11,11,Saturday,Medium Value,419.38,233.45
CUST_UUECOU,PROD_IKB9GQ,TRANS_DAR1KI,16,150.47,Home,51,North America,0.89,4237.48,2020-10-11,2023-11-27,Fall,Morning,Loyalty Program,4237.48,2020,10,11,Sunday,2023,11,27,Monday,Medium Value,2407.52,264.84
CUST_D3OZEV,PROD_OHZRVC,TRANS_K7ORMB,19,88.07,Home,74,South America,0.83,4483.33,2021-10-09,2023-04-03,Spring,Morning,Discount,4483.33,2021,10,9,Saturday,2023,4,3,Monday,Medium Value,1673.33,235.96
CUST_3OW1VU,PROD_PS5AGZ,TRANS_HHDCI4,10,91.25,Electronics,74,South America,0.53,4454.13,2022-04-25,2023-06-07,Fall,Morning,Discount,4454.13,2022,4,25,Monday,2023,6,7,Wednesday,Medium Value,912.5,445.41
CUST_W2GG22,PROD_3AAY9T,TRANS_RYC9VY,2,156.92,Electronics,73,South America,0.77,3777.19,2020-01-10,2023-11-29,Winter,Afternoon,Loyalty Program,3777.19,2020,1,10,Friday,2023,11,29,Wednesday,Medium Value,313.84,1888.6
CUST_9JYH3O,PROD_WLJHEY,TRANS_SO06RV,2,22.38,Sports,55,Asia,0.43,6853.05,2021-10-02,2023-09-04,Spring,Evening,Discount,6853.05,2021,10,2,Saturday,2023,9,4,Monday,High Value,44.76,3426.52
CUST_UJJ5AB,PROD_Q0JNGA,TRANS_EUR8PH,5,28.7,Home,38,Asia,0.5,3507.66,2020-08-02,2023-08-06,Spring,Evening,Discount,3507.66,2020,8,2,Sunday,2023,8,6,Sunday,Medium Value,143.5,701.53
CUST_HGIUYL,PROD_ZC2DS8,TRANS_GH2SZG,18,80.6,Home,31,Europe,0.46,8806.33,2021-01-05,2023-05-14,Fall,Morning,Discount,8806.33,2021,1,5,Tuesday,2023,5,14,Sunday,Very High Value,1450.8,489.24
CUST_DLK1QI,PROD_7IOKLW,TRANS_I237FI,8,137.58,Electronics,52,South America,0.28,8812.2,2021-01-01,2023-10-09,Winter,Morning,Email Campaign,8812.2,2021,1,1,Friday,2023,10,9,Monday,Very High Value,1100.64,1101.53
CUST_P50GJC,PROD_U6X54G,TRANS_W0R881,12,117.9,Clothing,57,North America,0.73,1442.09,2020-03-03,2023-05-20,Summer,Evening,Email Campaign,1442.09,2020,3,3,Tuesday,2023,5,20,Saturday,Low Value,1414.8,120.17
CUST_MQVQQP,PROD_6A65WZ,TRANS_UOAD2A,8,189.13,Clothing,87,Asia,0.04,5404.37,2022-07-10,2023-03-20,Fall,Morning,Loyalty Program,5404.37,2022,7,10,Sunday,2023,3,20,Monday,High Value,1513.04,675.55
CUST_G2QS02,PROD_7IPDZP,TRANS_MFX2BK,1,90.67,Electronics,8,South America,0.92,6686.41,2020-08-28,2023-08-07,Winter,Afternoon,Email Campaign,6686.41,2020,8,28,Friday,2023,8,7,Monday,High Value,90.67,6686.41
CUST_4AARW5,PROD_H1YD38,TRANS_L3VS5K,10,159.94,Clothing,75,Europe,0.93,9676.79,2020-12-08,2023-06-04,Fall,Afternoon,Email Campaign,9676.79,2020,12,8,Tuesday,2023,6,4,Sunday,Very High Value,1599.4,967.68
CUST_0UZG1E,PROD_MH6MNK,TRANS_H3LISZ,13,53.38,Electronics,41,Asia,0.46,3557.0,2022-06-22,2023-01-03,Spring,Morning,Discount,3557.0,2022,6,22,Wednesday,2023,1,3,Tuesday,Medium Value,693.94,273.62
CUST_3AUFK5,PROD_Y9QX6S,TRANS_WOKXCH,7,132.58,Electronics,58,Asia,0.79,708.91,2021-03-04,2023-01-26,Spring,Morning,Email Campaign,708.91,2021,3,4,Thursday,2023,1,26,Thursday,Low Value,928.06,101.27
CUST_YS4VJ7,PROD_ZX8QQU,TRANS_FR5JIG,12,62.46,Sports,6,South America,0.83,5698.74,2021-04-27,2023-05-12,Fall,Afternoon,Loyalty Program,5698.74,2021,4,27,Tuesday,2023,5,12,Friday,High Value,749.52,474.9
CUST_HCJJXE,PROD_BV7IGR,TRANS_6TR23N,3,119.26,Electronics,18,Europe,0.35,2823.8,2022-06-24,2023-11-29,Fall,Morning,Email Campaign,2823.8,2022,6,24,Friday,2023,11,29,Wednesday,Medium Value,357.78,941.27
CUST_CMZMO3,PROD_0XJ9VA,TRANS_ODMTZF,2,133.08,Clothing,89,Europe,0.1,341.02,2021-05-07,2023-08-17,Fall,Morning,Email Campaign,341.02,2021,5,7,Friday,2023,8,17,Thursday,Low Value,266.16,170.51
CUST_LMBIH0,PROD_X1ZZ9B,TRANS_Z9AIP7,13,162.93,Electronics,26,South America,0.05,4436.42,2022-10-13,2023-09-24,Summer,Morning,Loyalty Program,4436.42,2022,10,13,Thursday,2023,9,24,Sunday,Medium Value,2118.09,341.26
CUST_OO4P5H,PROD_N32456,TRANS_GJB78Y,8,102.77,Clothing,43,Asia,0.51,8911.13,2020-06-19,2023-10-08,Fall,Afternoon,Loyalty Program,8911.13,2020,6,19,Friday,2023,10,8,Sunday,Very High Value,822.16,1113.89
CUST_VZTSAO,PROD_1QKG57,TRANS_CICYQ7,1,57.7,Electronics,51,Asia,0.48,8016.1,2020-12-24,2023-06-15,Winter,Evening,Email Campaign,8016.1,2020,12,24,Thursday,2023,6,15,Thursday,Very High Value,57.7,8016.1
CUST_PLF51R,PROD_NQDWK1,TRANS_QA6CD7,2,105.71,Clothing,80,Europe,0.23,7852.64,2021-08-26,2023-05-23,Winter,Afternoon,Discount,7852.64,2021,8,26,Thursday,2023,5,23,Tuesday,Very High Value,211.42,3926.32
CUST_THMDAK,PROD_PMXIA1,TRANS_JM3L5T,12,194.26,Clothing,9,Europe,0.02,7669.19,2021-01-07,2023-02-08,Fall,Evening,Discount,7669.19,2021,1,7,Thursday,2023,2,8,Wednesday,Very High Value,2331.12,639.1
CUST_DR9L6G,PROD_U5CZ8J,TRANS_6G93WX,8,92.65,Electronics,58,Europe,0.57,6823.96,2021-02-21,2023-01-26,Fall,Morning,Email Campaign,6823.96,2021,2,21,Sunday,2023,1,26,Thursday,High Value,741.2,853.0
CUST_AXFVPG,PROD_SH4W7P,TRANS_734EKZ,4,187.29,Home,31,Europe,0.57,8830.76,2021-08-21,2023-12-22,Spring,Evening,Discount,8830.76,2021,8,21,Saturday,2023,12,22,Friday,Very High Value,749.16,2207.69
CUST_ERZKTJ,PROD_TZM4BQ,TRANS_M3VEI1,8,68.7,Home,24,Asia,0.06,5049.85,2021-09-01,2023-03-29,Winter,Evening,Email Campaign,5049.85,2021,9,1,Wednesday,2023,3,29,Wednesday,High Value,549.6,631.23
CUST_C4UFOO,PROD_FYTQVJ,TRANS_2FP3TN,16,87.85,Electronics,41,Asia,0.32,5357.73,2020-04-24,2023-01-26,Winter,Evening,Email Campaign,5357.73,2020,4,24,Friday,2023,1,26,Thursday,High Value,1405.6,334.86
CUST_2ONHSS,PROD_FIJBE1,TRANS_MZCC65,12,40.7,Home,57,Asia,0.1,2727.38,2022-02-24,2023-12-26,Spring,Morning,Loyalty Program,2727.38,2022,2,24,Thursday,2023,12,26,Tuesday,Medium Value,488.4,227.28
CUST_4DG1SV,PROD_166XGO,TRANS_9INM3A,13,86.01,Electronics,11,Asia,0.34,2122.41,2021-01-14,2023-01-03,Winter,Evening,Email Campaign,2122.41,2021,1,14,Thursday,2023,1,3,Tuesday,Low Value,1118.13,163.26
CUST_8RJ2UJ,PROD_W9GBJF,TRANS_UYVR6Q,6,46.6,Sports,43,South America,0.23,4413.42,2020-02-23,2023-06-12,Winter,Morning,Discount,4413.42,2020,2,23,Sunday,2023,6,12,Monday,Medium Value,279.6,735.57
CUST_X4L864,PROD_5FLVPY,TRANS_2V299P,11,37.97,Sports,6,South America,0.33,8297.46,2020-08-08,2023-06-19,Winter,Afternoon,Loyalty Program,8297.46,2020,8,8,Saturday,2023,6,19,Monday,Very High Value,417.67,754.31
CUST_L5137D,PROD_WJ48PQ,TRANS_SPB5MI,14,117.1,Sports,76,Europe,0.01,8897.35,2021-10-07,2023-05-26,Winter,Afternoon,Loyalty Program,8897.35,2021,10,7,Thursday,2023,5,26,Friday,Very High Value,1639.4,635.52
CUST_A8R4U9,PROD_ARYSJ9,TRANS_YIY0NJ,6,167.11,Home,66,Asia,0.19,572.16,2021-02-26,2023-09-10,Fall,Evening,Loyalty Program,572.16,2021,2,26,Friday,2023,9,10,Sunday,Low Value,1002.66,95.36
CUST_I9LOHF,PROD_QTXSAU,TRANS_72SKC6,10,41.52,Sports,69,Asia,0.44,6682.54,2021-08-31,2023-12-26,Summer,Evening,Email Campaign,6682.54,2021,8,31,Tuesday,2023,12,26,Tuesday,High Value,415.2,668.25
CUST_PNARK0,PROD_MUAABD,TRANS_X5EG12,18,57.27,Electronics,16,South America,0.58,338.23,2022-09-19,2023-09-27,Winter,Afternoon,Loyalty Program,338.23,2022,9,19,Monday,2023,9,27,Wednesday,Low Value,1030.86,18.79
CUST_ETNPOR,PROD_F2MZDX,TRANS_RF5Q6J,8,90.22,Home,17,Asia,0.22,3587.63,2022-07-10,2023-09-07,Summer,Morning,Loyalty Program,3587.63,2022,7,10,Sunday,2023,9,7,Thursday,Medium Value,721.76,448.45
CUST_P3FKPA,PROD_VMZMY9,TRANS_BBPJI1,16,27.88,Electronics,21,Europe,0.63,8179.76,2020-11-17,2023-02-14,Fall,Afternoon,Email Campaign,8179.76,2020,11,17,Tuesday,2023,2,14,Tuesday,Very High Value,446.08,511.24
CUST_4RS6HS,PROD_1E5WHF,TRANS_EALG7Q,9,52.03,Electronics,25,Europe,0.55,1477.77,2020-07-13,2023-04-15,Fall,Afternoon,Email Campaign,1477.77,2020,7,13,Monday,2023,4,15,Saturday,Low Value,468.27,164.2
CUST_OAXA2N,PROD_3Y6MMT,TRANS_HDUHSL,8,172.88,Electronics,62,North America,0.45,7082.28,2021-11-10,2023-09-03,Winter,Evening,Email Campaign,7082.28,2021,11,10,Wednesday,2023,9,3,Sunday,High Value,1383.04,885.28
CUST_F58QRC,PROD_MT2OAN,TRANS_U2J2S9,3,21.0,Sports,7,Asia,0.11,401.15,2022-03-18,2023-12-17,Winter,Morning,Discount,401.15,2022,3,18,Friday,2023,12,17,Sunday,Low Value,63.0,133.72
CUST_NEROOC,PROD_MQL2WG,TRANS_HQIWB6,2,93.22,Electronics,18,North America,0.85,3665.48,2021-12-30,2023-10-05,Summer,Evening,Discount,3665.48,2021,12,30,Thursday,2023,10,5,Thursday,Medium Value,186.44,1832.74
CUST_I32763,PROD_7VETJ7,TRANS_BRLSDT,5,62.98,Electronics,86,Europe,0.96,4469.42,2022-02-19,2023-01-06,Spring,Evening,Email Campaign,4469.42,2022,2,19,Saturday,2023,1,6,Friday,Medium Value,314.9,893.88
CUST_A1QNX1,PROD_BT59CF,TRANS_F3IR23,15,71.55,Sports,32,Europe,0.24,9957.36,2022-07-27,2023-10-22,Summer,Morning,Loyalty Program,9957.36,2022,7,27,Wednesday,2023,10,22,Sunday,Very High Value,1073.25,663.82
CUST_R73TA0,PROD_9CZPD4,TRANS_5TIUS1,14,116.74,Sports,25,Asia,0.92,6516.17,2020-03-18,2023-03-09,Fall,Afternoon,Email Campaign,6516.17,2020,3,18,Wednesday,2023,3,9,Thursday,High Value,1634.36,465.44
CUST_CHXLKZ,PROD_1C3NZA,TRANS_U2AO83,13,80.91,Clothing,88,North America,0.74,3262.85,2020-02-29,2023-01-13,Fall,Morning,Email Campaign,3262.85,2020,2,29,Saturday,2023,1,13,Friday,Medium Value,1051.83,250.99
CUST_Y3G8FH,PROD_2ZP1QW,TRANS_C36U09,8,159.94,Sports,28,Europe,0.27,7586.53,2020-08-29,2023-01-08,Spring,Evening,Discount,7586.53,2020,8,29,Saturday,2023,1,8,Sunday,Very High Value,1279.52,948.32
CUST_7I1KVL,PROD_3PJ5NN,TRANS_VG0YH7,13,186.9,Home,10,South America,0.45,7811.64,2020-07-06,2023-06-20,Summer,Evening,Discount,7811.64,2020,7,6,Monday,2023,6,20,Tuesday,Very High Value,2429.7,600.9
CUST_LG02EX,PROD_HBWVLV,TRANS_UDGW6J,9,191.5,Sports,36,South America,0.67,7183.04,2022-02-18,2023-08-15,Spring,Morning,Discount,7183.04,2022,2,18,Friday,2023,8,15,Tuesday,High Value,1723.5,798.12
CUST_AD2D3A,PROD_43XQB5,TRANS_VHDHBQ,6,81.76,Home,12,South America,0.62,6009.3,2022-07-03,2023-07-20,Winter,Morning,Loyalty Program,6009.3,2022,7,3,Sunday,2023,7,20,Thursday,High Value,490.56,1001.55
CUST_QHV233,PROD_ZOXTQ8,TRANS_DBEMVG,18,186.58,Electronics,68,North America,0.12,133.37,2022-07-20,2023-04-05,Winter,Afternoon,Discount,133.37,2022,7,20,Wednesday,2023,4,5,Wednesday,Low Value,3358.44,7.41
CUST_AC60O5,PROD_UZAIFS,TRANS_D1YHFV,4,90.36,Clothing,84,South America,0.7,5389.24,2021-05-13,2023-07-29,Spring,Evening,Discount,5389.24,2021,5,13,Thursday,2023,7,29,Saturday,High Value,361.44,1347.31
CUST_SUZMBI,PROD_PZJL3X,TRANS_0FJXCZ,12,132.24,Sports,34,North America,0.87,959.57,2022-10-06,2023-06-06,Winter,Evening,Discount,959.57,2022,10,6,Thursday,2023,6,6,Tuesday,Low Value,1586.88,79.96
CUST_8631Y9,PROD_3DKRIM,TRANS_XDR5TU,1,96.67,Home,18,South America,0.47,7490.5,2022-07-22,2023-12-18,Fall,Evening,Discount,7490.5,2022,7,22,Friday,2023,12,18,Monday,High Value,96.67,7490.5
CUST_P43D45,PROD_X7ZH8Y,TRANS_TUSXP6,12,123.65,Clothing,47,Asia,0.04,7012.32,2020-03-12,2023-03-26,Fall,Afternoon,Email Campaign,7012.32,2020,3,12,Thursday,2023,3,26,Sunday,High Value,1483.8,584.36
CUST_A8D38V,PROD_VEDZB9,TRANS_GER2IM,9,76.58,Electronics,83,South America,0.84,5681.12,2020-10-31,2023-06-07,Spring,Morning,Discount,5681.12,2020,10,31,Saturday,2023,6,7,Wednesday,High Value,689.22,631.24
CUST_GAIDRM,PROD_Y0PGNI,TRANS_Y4A3Z0,4,122.27,Home,68,South America,0.39,5458.66,2022-06-01,2023-01-29,Spring,Afternoon,Discount,5458.66,2022,6,1,Wednesday,2023,1,29,Sunday,High Value,489.08,1364.66
CUST_7IUYYY,PROD_OMKM2F,TRANS_R44QO9,4,62.11,Home,11,South America,0.1,8273.37,2022-04-08,2023-09-29,Winter,Evening,Discount,8273.37,2022,4,8,Friday,2023,9,29,Friday,Very High Value,248.44,2068.34
CUST_1KN2A8,PROD_0BMUSA,TRANS_NJIQCW,5,179.11,Home,82,South America,0.2,2358.32,2020-09-28,2023-10-09,Summer,Evening,Email Campaign,2358.32,2020,9,28,Monday,2023,10,9,Monday,Low Value,895.55,471.66
CUST_GG7RC6,PROD_P6E5V6,TRANS_OAUFSN,15,125.74,Electronics,30,South America,0.75,6400.72,2021-08-10,2023-04-18,Fall,Morning,Email Campaign,6400.72,2021,8,10,Tuesday,2023,4,18,Tuesday,High Value,1886.1,426.71
CUST_W3D7AU,PROD_M70MFR,TRANS_XQKGMO,17,163.0,Clothing,36,Europe,0.93,4726.93,2020-03-19,2023-03-21,Summer,Evening,Discount,4726.93,2020,3,19,Thursday,2023,3,21,Tuesday,Medium Value,2771.0,278.05
CUST_FNGS8H,PROD_RK2GH5,TRANS_HDSUA9,12,86.68,Electronics,59,Asia,0.2,1193.75,2020-07-04,2023-06-03,Spring,Morning,Email Campaign,1193.75,2020,7,4,Saturday,2023,6,3,Saturday,Low Value,1040.16,99.48
CUST_3USKKH,PROD_2QZ1DL,TRANS_IMS7L0,7,119.85,Clothing,17,Europe,0.28,2625.31,2020-02-11,2023-02-08,Spring,Morning,Email Campaign,2625.31,2020,2,11,Tuesday,2023,2,8,Wednesday,Medium Value,838.95,375.04
CUST_LQSSAP,PROD_BF448S,TRANS_446DDR,4,116.14,Electronics,44,Asia,0.82,2094.74,2021-05-26,2023-09-08,Fall,Afternoon,Discount,2094.74,2021,5,26,Wednesday,2023,9,8,Friday,Low Value,464.56,523.68
CUST_UZBGZM,PROD_0LNZQ1,TRANS_WIOXBM,8,53.15,Electronics,48,Europe,0.39,4211.88,2022-08-31,2023-07-18,Winter,Afternoon,Loyalty Program,4211.88,2022,8,31,Wednesday,2023,7,18,Tuesday,Medium Value,425.2,526.48
CUST_MENASY,PROD_ZF41CG,TRANS_I97KZZ,10,169.33,Home,41,Asia,0.21,8885.03,2020-09-23,2023-10-22,Summer,Afternoon,Discount,8885.03,2020,9,23,Wednesday,2023,10,22,Sunday,Very High Value,1693.3,888.5
CUST_B9TQ73,PROD_HJLHPP,TRANS_Z57ZU7,2,129.63,Clothing,53,South America,0.97,8345.59,2022-05-28,2023-06-04,Spring,Evening,Discount,8345.59,2022,5,28,Saturday,2023,6,4,Sunday,Very High Value,259.26,4172.8
CUST_HMS7NA,PROD_CI4QH4,TRANS_DK15Z1,2,49.61,Home,62,North America,0.89,1332.89,2020-12-16,2023-07-19,Summer,Afternoon,Email Campaign,1332.89,2020,12,16,Wednesday,2023,7,19,Wednesday,Low Value,99.22,666.44
CUST_DJ3OOX,PROD_VNZ02U,TRANS_CI78FA,17,44.43,Electronics,27,South America,0.45,6730.06,2020-10-13,2023-01-24,Summer,Afternoon,Discount,6730.06,2020,10,13,Tuesday,2023,1,24,Tuesday,High Value,755.31,395.89
CUST_DEPZGJ,PROD_6RZY2M,TRANS_CKIIS0,11,191.73,Electronics,83,North America,0.75,3960.54,2022-01-27,2023-09-09,Winter,Evening,Loyalty Program,3960.54,2022,1,27,Thursday,2023,9,9,Saturday,Medium Value,2109.03,360.05
CUST_57JXF3,PROD_2WP619,TRANS_QOIAKD,5,182.9,Electronics,21,North America,0.5,321.6,2020-06-28,2023-07-23,Summer,Evening,Email Campaign,321.6,2020,6,28,Sunday,2023,7,23,Sunday,Low Value,914.5,64.32
CUST_S9BHPD,PROD_658BOT,TRANS_7AMDJQ,13,198.96,Electronics,88,North America,0.75,2832.81,2022-08-07,2023-10-31,Summer,Evening,Email Campaign,2832.81,2022,8,7,Sunday,2023,10,31,Tuesday,Medium Value,2586.48,217.91
CUST_EMDJBW,PROD_YYE7H8,TRANS_YBTLXZ,6,74.25,Sports,8,South America,0.31,1508.51,2021-12-19,2023-02-21,Spring,Morning,Email Campaign,1508.51,2021,12,19,Sunday,2023,2,21,Tuesday,Low Value,445.5,251.42
CUST_WT60W2,PROD_79OT3Q,TRANS_33JNSK,10,119.55,Sports,71,Europe,0.34,3110.45,2022-12-30,2023-02-27,Spring,Morning,Discount,3110.45,2022,12,30,Friday,2023,2,27,Monday,Medium Value,1195.5,311.04
CUST_P5J7SU,PROD_269B77,TRANS_CQ5JQQ,7,90.09,Clothing,58,North America,0.2,4916.06,2022-07-09,2023-10-28,Winter,Afternoon,Discount,4916.06,2022,7,9,Saturday,2023,10,28,Saturday,Medium Value,630.63,702.29
CUST_SJTJX3,PROD_CXKOJF,TRANS_1KDYBP,18,51.33,Sports,14,Europe,0.4,2814.65,2020-03-21,2023-08-18,Fall,Evening,Loyalty Program,2814.65,2020,3,21,Saturday,2023,8,18,Friday,Medium Value,923.94,156.37
